UniqueID,DateOfBite,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
5908,2016-07-28,"Schnauzer, Standard",NA,U,FALSE,Queens,11377
5909,2016-07-28,Labrador Retriever,3,F,TRUE,Queens,11421
5910,2016-07-29,LABRADOR RET / AMERICAN ESKIMO MIX,7,U,FALSE,Queens,11436
5911,2016-07-30,German Shepherd,12,F,TRUE,Queens,11105
5912,2016-08-02,Mixed/Other,7,M,FALSE,Queens,11368
5913,2016-07-28,German Shepherd,6,F,FALSE,Queens,11435
5914,2016-07-28,German Shepherd,7,M,TRUE,Queens,11435
5915,2016-07-28,Pit Bull,NA,U,FALSE,Queens,11370
5916,2016-07-28,Pit Bull,NA,U,FALSE,Queens,11370
5917,2016-07-25,NA,NA,U,FALSE,Queens,11421
5918,2016-07-27,NA,1,M,FALSE,Queens,11432
5919,2016-07-30,German Shepherd,2,F,FALSE,Queens,11368
5920,2016-08-02,LABRADOR / PIT BULL,4,F,FALSE,Queens,11368
5921,2016-08-01,PEEK A BOO POODLE,9,M,TRUE,Queens,11106
5922,2016-08-02,Pit Bull,NA,U,FALSE,Queens,11691
5923,2016-08-04,Golden Retriever,6,M,TRUE,Queens,11366
5924,2016-08-04,Pit Bull,3,F,TRUE,Queens,11691
5925,2016-07-27,SHIH TZU MIX,7,M,FALSE,Queens,11373
5926,2016-08-05,Chihuahua,1,M,FALSE,Queens,11692
5927,2016-08-05,Jack Russ,6,M,TRUE,Queens,11692
5928,2016-08-05,LABRADOR,2,M,TRUE,Queens,11355
5929,2016-07-27,"Poodle, Miniature",3.6,M,FALSE,Queens,11373
5930,2016-08-07,SCHNOODLE- POODLE/SCHNAUZER,5,M,TRUE,Queens,11355
5931,2016-08-05,NA,NA,U,FALSE,Queens,11436
5932,2016-08-07,American Pit Bull Terrier/Pit Bull,8,F,TRUE,Queens,11423
5933,2016-07-20,Chow Chow,4,M,FALSE,Queens,11420
5934,2016-08-08,NA,NA,U,FALSE,Queens,11362
5935,2016-08-08,NA,NA,U,FALSE,Queens,11420
5936,2016-08-06,Pit Bull,4,M,FALSE,Queens,11105
5937,2016-08-03,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Queens,11101
5938,2016-08-06,POODLE MIX,NA,U,FALSE,Queens,11422
5939,2016-08-04,Pit Bull,2,M,TRUE,Queens,11422
5940,2016-08-14,POODLE MIX,11,F,FALSE,Queens,11421
5941,2016-08-14,Dachshund Smooth Coat,10,F,FALSE,Queens,11101
5942,2016-08-12,Pit Bull,NA,U,FALSE,Queens,11427
5943,2016-08-12,"Poodle, Miniature",NA,U,FALSE,Queens,11379
5944,2016-08-15,Rottweiler,4,M,TRUE,Queens,11432
5945,2016-08-16,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Queens,11420
5946,2016-08-15,NA,NA,U,FALSE,Queens,11418
5947,2016-08-16,YORKSHIRE / JACK RUSS,6,F,FALSE,Queens,11372
5948,2016-08-17,POMERANIAN & CHIHUAHUA,10 MTHS &,M,FALSE,Queens,11369
5949,2016-08-16,Doberman Pinscher,6,M,FALSE,Queens,11356
5950,2016-08-17,NA,NA,U,FALSE,Queens,11372
5951,2016-08-17,NA,NA,U,FALSE,Queens,11416
5952,2016-08-20,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Queens,11433
5953,2016-08-19,LABRADOR MIX,NA,M,FALSE,Queens,11357
5954,2016-08-04,NA,NA,U,FALSE,Queens,11434
5955,2016-08-04,NA,NA,U,FALSE,Queens,11433
5956,2016-08-16,NA,NA,U,FALSE,Queens,11040
5957,2016-08-21,Shih Tzu,7,M,TRUE,Queens,11417
5958,2016-08-20,Shih Tzu,1,F,TRUE,Queens,11354
5959,2016-08-20,POODLE/ MALTESE MIX,7,M,FALSE,Queens,11421
5960,2016-08-20,GOLDEN RETRIEVER,10,M,TRUE,Queens,11102
5961,2016-08-19,BORDER COLLIE MIX,1,F,TRUE,Queens,11101
5962,2016-08-20,Pit Bull,NA,U,FALSE,Queens,11433
5963,2016-08-22,NA,NA,U,FALSE,Queens,11433
5964,2016-08-23,Pit Bull,NA,U,FALSE,Queens,11366
5965,2016-08-23,CORGI,6,M,FALSE,Queens,11373
5966,2016-08-24,Shih Tzu,NA,U,FALSE,Queens,11362
5967,2016-08-15,German Shepherd,7M,M,FALSE,Queens,11432
5968,2016-08-21,NOT CERTAIN,NA,U,FALSE,Queens,11365
5969,2016-08-23,Pit Bull,4,F,TRUE,Queens,11418
5970,2016-08-23,Pit Bull,4,F,TRUE,Queens,11418
5971,2016-08-01,PIT BULL MIX,5,M,TRUE,Queens,11368
5972,2016-08-26,German Shepherd,2,F,FALSE,Queens,11377
5973,2016-08-22,SHIH TZU X/POODLE,6,M,TRUE,Queens,11102
5974,2016-08-27,Chihuahua,NA,U,FALSE,Queens,11375
5975,2016-08-28,JACK RUSS / SHIH TZU,4,F,TRUE,Queens,11385
5976,2016-08-28,MALTESE / POODLE MIX,1,M,FALSE,Queens,11378
5977,2016-08-28,PIT BULL/BOXER X,2,M,FALSE,Queens,11368
5978,2016-07-24,Pit Bull,10,M,FALSE,Queens,11691
5979,2016-08-29,American Pit Bull Terrier/Pit Bull,5,F,FALSE,Queens,11432
5980,2016-08-29,Siberian Husky,5,M,TRUE,Queens,11103
5981,2016-08-26,CHIHUAHUA,8,F,TRUE,Queens,11691
5982,2016-08-27,German Shepherd,11M,F,TRUE,Queens,11366
5983,2016-08-27,"Bull Dog, French",NA,U,FALSE,Queens,11694
5984,2016-08-28,Chihuahua,2,U,FALSE,Queens,11372
5985,2016-08-28,Chihuahua,2,U,FALSE,Queens,11372
5986,2016-08-29,Golden Retriever,6,M,TRUE,Queens,11355
5987,2016-08-08,NA,NA,U,FALSE,Queens,11421
5988,2016-08-24,YORKIPOO,2Y,M,TRUE,Queens,11426
5989,2016-08-31,NA,NA,U,FALSE,Queens,11433
5990,2016-08-30,"Poodle, Toy",1,M,FALSE,Queens,11355
5991,2016-09-04,Pit Bull,5,M,FALSE,Queens,11411
5992,2016-09-03,GOLDEN RETRIVER MIX,1,F,FALSE,Queens,11385
5993,2016-09-05,Shih Tzu,2,F,TRUE,Queens,11368
5994,2016-09-05,Shih Tzu,2,F,TRUE,Queens,11368
5995,2016-09-06,POODLE/ SHIH TZU MIX,1,M,TRUE,Queens,11102
5996,2016-09-06,GOLDEN DOODLE MIX,4,M,TRUE,Queens,11106
5997,2016-08-22,Yorkshire Terrier,NA,U,FALSE,Queens,11429
5998,2016-09-07,Cocker Spaniel,3,M,FALSE,Queens,11378
5999,2016-08-29,American Pit Bull Mix / Pit Bull Mix,4,F,FALSE,Queens,11419
6000,2016-09-05,Cocker Spaniel Crossbreed,NA,M,FALSE,Queens,11365
6001,2016-09-08,"Shar-Pei, Chinese",7,F,FALSE,Queens,11377
6002,2016-09-09,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Queens,11434
6003,2016-09-10,Labrador Retriever,4,M,TRUE,Queens,11367
6004,2016-09-09,NA,NA,U,FALSE,Queens,11367
6005,2016-09-07,Pit Bull,NA,U,FALSE,Queens,11358
6006,2016-09-12,German Shepherd,6,F,TRUE,Queens,11103
6007,2016-09-12,MALTI POO,4,F,FALSE,Queens,11385
6008,2016-09-11,NA,NA,U,FALSE,Queens,11433
6009,2016-09-11,Yorkshire Terrier,4,M,TRUE,Queens,11101
6010,2016-09-13,Golden Retriever,11,M,TRUE,Queens,11375
6011,2016-09-12,Mixed/Other,NA,U,FALSE,Queens,11106
6012,2016-08-24,Chihuahua,3,M,TRUE,Queens,11373
6013,2016-08-20,Mixed/Other,5,F,TRUE,Queens,11374
6014,2016-09-14,AUSTRALIAN CATTLE MIX,8,F,TRUE,Queens,11379
6015,2016-09-15,NA,NA,U,FALSE,Queens,11355
6016,2016-09-18,Labrador Retriever,8,M,FALSE,Queens,11434
6017,2016-09-13,Akita,10,M,TRUE,Queens,11691
6018,2016-09-17,Shih Tzu,8,M,FALSE,Queens,11373
6019,2016-09-18,Shih Tzu,9,F,FALSE,Queens,11356
6020,2016-09-19,Shih Tzu,3,M,FALSE,Queens,11377
6021,2016-09-19,Bichon Frise,2,M,TRUE,Queens,11367
6022,2016-09-10,Shih Tzu,1,M,FALSE,Queens,11691
6023,2016-09-20,"Jindo Dog,",9,M,TRUE,Queens,11421
6024,2016-09-16,POODLE / SCHNAUZER / COCKER SPANIEL MIX,12,M,TRUE,Queens,11435
6025,2016-09-18,MUTT,9,F,TRUE,Queens,11369
6026,2016-09-18,MUTT,9,F,TRUE,Queens,11369
6027,2016-09-24,Pit Bull,5,M,FALSE,Queens,11414
6028,2016-09-24,BULL TERRIER MIX,3,F,FALSE,Queens,11372
6029,2016-09-25,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Queens,11377
6030,2016-09-22,Pit Bull,1,M,FALSE,Queens,11434
6031,2016-09-10,NA,NA,U,FALSE,Queens,11378
6032,2016-09-10,Chihuahua Crossbreed,5,M,TRUE,Queens,11377
6033,2016-09-16,NA,NA,U,FALSE,Queens,11106
6034,2016-09-16,German Shepherd,4,M,TRUE,Queens,11692
6035,2016-09-26,Shiba Inu,2,M,FALSE,Queens,11356
6036,2016-09-28,Puggle,6,F,FALSE,Queens,11372
6037,2016-09-16,German Shepherd,2,M,TRUE,Queens,11419
6038,2016-09-16,"Bull Dog, French",NA,U,FALSE,Queens,11419
6039,2016-10-02,AUSTRALIAN CATTLE,5,M,TRUE,Queens,11105
6040,2016-09-17,NA,NA,U,FALSE,Queens,11368
6041,2016-09-27,NA,NA,U,FALSE,Queens,11421
6042,2016-09-29,NA,NA,U,FALSE,Queens,11378
6043,2016-09-29,NA,NA,U,FALSE,Queens,11378
6044,2016-09-29,NA,NA,U,FALSE,Queens,11378
6045,2016-10-04,Lhasa Apso,NA,U,FALSE,Queens,11354
6046,2016-10-01,Miniature Pinscher,NA,U,FALSE,Queens,11103
6047,2016-10-06,Boston Terrier,8,M,TRUE,Queens,11368
6048,2016-10-06,CHIHUAHUA AND DOTSON MIX,3,M,TRUE,Queens,11429
6049,2016-10-07,Chihuahua,NA,U,FALSE,Queens,11374
6050,2016-10-07,Labrador Retriever,NA,U,FALSE,Queens,11367
6051,2016-10-10,NA,NA,U,FALSE,Queens,11433
6052,2016-10-09,NA,NA,U,FALSE,Queens,11368
6053,2016-10-02,German Shepherd,3,M,TRUE,Queens,11354
6054,2016-10-06,NA,NA,U,FALSE,Queens,11422
6055,2016-10-12,NA,NA,U,FALSE,Queens,11355
6056,2016-10-12,German Shepherd,2,F,TRUE,Queens,11377
6057,2016-10-13,NA,NA,M,FALSE,Queens,11413
6058,2016-10-12,NA,NA,U,FALSE,Queens,11373
6059,2016-10-12,LABRADOR RETRIEVER MIX,1,M,FALSE,Queens,11435
6060,2016-10-16,"Poodle, Standard",5,M,FALSE,Queens,11368
6061,2016-10-06,Akita,7,M,TRUE,Queens,11691
6062,2016-10-14,Chow Chow,NA,U,FALSE,Queens,11693
6063,2016-10-04,American Staffordshire Terrier,2,F,FALSE,Queens,11433
6064,2016-10-16,American Pit Bull Terrier/Pit Bull,NA,M,FALSE,Queens,11412
6065,2016-10-16,American Pit Bull Terrier/Pit Bull,NA,M,FALSE,Queens,11412
6066,2016-10-12,Rottweiler,4,F,FALSE,Queens,11369
6067,2016-10-11,Australian Shepherd,5,F,FALSE,Queens,11433
6068,2016-10-16,Pit Bull,NA,U,FALSE,Queens,11374
6069,2016-10-18,Pit Bull,NA,U,FALSE,Queens,11419
6070,2016-10-18,NA,NA,U,FALSE,Queens,11372
6071,2016-10-20,German Shepherd,1,M,TRUE,Queens,11367
6072,2016-10-07,Mixed/Other,NA,M,FALSE,Queens,11420
6073,2016-10-20,Pit Bull,9,M,TRUE,Queens,11423
6074,2016-10-15,SHIH TZU MIX,NA,U,TRUE,Queens,11369
6075,2016-10-19,Pit Bull,NA,U,FALSE,Queens,11422
6076,2016-10-20,NA,NA,U,FALSE,Queens,11362
6077,2016-10-20,NA,NA,U,FALSE,Queens,11418
6078,2016-10-09,Pit Bull,3,M,FALSE,Queens,11363
6079,2016-10-15,Chihuahua,NA,F,TRUE,Queens,11355
6080,2016-10-26,Pit Bull,2,M,FALSE,Queens,11414
6081,2016-10-02,American Pit Bull Mix / Pit Bull Mix,6,M,TRUE,Queens,11379
6082,2016-10-20,Pit Bull,5,M,FALSE,Queens,11419
6083,2016-10-26,Pit Bull,NA,M,FALSE,Queens,11422
6084,2016-10-30,Pit Bull,1,M,FALSE,Queens,11423
6085,2016-10-25,Lhasa Apso,6,M,TRUE,Queens,11375
6086,2016-10-24,"Poodle, Miniature",5,M,FALSE,Queens,11412
6087,2016-10-30,NA,NA,U,FALSE,Queens,11102
6088,2016-10-17,Chihuahua,5,F,TRUE,Queens,11418
6089,2016-10-29,Akita Crossbreed,NA,U,FALSE,Queens,11105
6090,2016-10-31,Maltese,9,F,FALSE,Queens,11361
6091,2016-10-31,Pit Bull,NA,U,FALSE,Queens,11374
6092,2016-11-01,Pit Bull,9,M,TRUE,Queens,11416
6093,2016-10-31,AMERICAN STAFF TER X,6M,M,FALSE,Queens,11434
6094,2016-10-26,American Staffordshire Terrier,7,M,TRUE,Queens,11377
6095,2016-11-01,Maltese,5,M,TRUE,Queens,11356
6096,2016-11-01,Belgian Malinois,1,M,TRUE,Queens,11385
6097,2016-11-02,Boxer,4,M,FALSE,Queens,11368
6098,2016-11-03,Pit Bull,NA,U,FALSE,Queens,11429
6099,2016-11-04,NA,NA,U,FALSE,Queens,11102
6100,2016-11-04,Pit Bull,NA,U,FALSE,Queens,11428
6101,2016-11-06,Pit Bull,NA,U,FALSE,Queens,11419
6102,2016-11-06,Pit Bull,NA,U,FALSE,Queens,11419
6103,2016-11-06,Labrador Retriever,3,F,TRUE,Queens,11414
6104,2016-11-06,NA,NA,U,FALSE,Queens,11419
6105,2016-11-05,Pit Bull,NA,U,FALSE,Queens,11375
6106,2016-10-29,Pit Bull,NA,U,FALSE,Queens,11691
6107,2016-11-06,"Poodle, Standard",3,M,TRUE,Queens,11373
6108,2016-11-08,Pit Bull,3,M,TRUE,Queens,11373
6109,2016-11-08,Siberian Husky,4,M,TRUE,Queens,11378
6110,2016-11-11,Cocker Spaniel,4,M,FALSE,Queens,11356
6111,2016-11-10,"Poodle, Standard",3,M,TRUE,Queens,11373
6112,2016-11-16,American Pit Bull Terrier/Pit Bull,3,F,FALSE,Queens,11435
6113,2016-11-16,Pit Bull,NA,M,FALSE,Queens,11422
6114,2016-11-17,Pit Bull,5,M,TRUE,Queens,11420
6115,2016-11-14,POMSKY,4M,M,FALSE,Queens,11365
6116,2016-11-18,NA,NA,U,FALSE,Queens,11436
6117,2016-11-18,COCKER SPANIEL / POODLE MIX,3,M,TRUE,Queens,11362
6118,2016-11-19,LABRADOR MIX,NA,U,FALSE,Queens,11377
6119,2016-11-19,German Shepherd,5,M,TRUE,Queens,11385
6120,2016-11-19,Dalmatian,11,F,FALSE,Queens,11421
6121,2016-10-30,Pit Bull,NA,U,FALSE,Queens,11375
6122,2016-11-18,TERRIER MIX,10,M,FALSE,Queens,11369
6123,2016-11-21,NA,NA,U,FALSE,Queens,11413
6124,2016-11-22,PITBULL TERRIER MIX,5,F,TRUE,Queens,11385
6125,2016-11-15,HOUND MIX,2,M,TRUE,Queens,11365
6126,2016-11-17,Pit Bull,3,M,TRUE,Queens,11691
6127,2016-11-21,Shih Tzu,7,F,TRUE,Queens,11373
6128,2016-11-27,West High White Terrier,13,M,TRUE,Queens,11379
6129,2016-11-28,NA,NA,U,FALSE,Queens,11432
6130,2016-11-25,POODLE MIX,4,M,FALSE,Queens,11413
6131,2016-11-27,Puggle,6,F,TRUE,Queens,11101
6132,2016-11-27,Chihuahua,11,M,FALSE,Queens,11414
6133,2016-11-27,Siberian Husky,5 MTHS,F,FALSE,Queens,11103
6134,2016-11-10,"Poodle, Standard",NA,U,FALSE,Queens,11356
6135,2016-11-30,"Poodle, Standard",2,M,TRUE,Queens,11355
6136,2016-11-16,Jack Russ,5,F,FALSE,Queens,11364
6137,2016-11-21,Pit Bull,3,M,FALSE,Queens,11694
6138,2016-11-19,Mixed/Other,9,M,TRUE,Queens,11361
6139,2016-11-26,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Queens,11374
6140,2016-11-16,Pit Bull,NA,U,FALSE,Queens,11433
6141,2016-11-26,Yorkshire Terrier,NA,U,FALSE,Queens,11434
6142,2016-11-16,Pit Bull,NA,U,FALSE,Queens,11367
6143,2016-11-30,Mixed/Other,2,F,FALSE,Queens,11363
6144,2016-12-04,GERMAN SHEPHERD MIX,1,M,FALSE,Queens,11418
6145,2016-12-04,NA,NA,U,FALSE,Queens,11375
6146,2016-11-30,JACK RUSS / CHIHUAHUA MIX,12,F,TRUE,Queens,11358
6147,2016-11-27,Pit Bull,6,F,FALSE,Queens,11426
6148,2016-11-27,PIT BULL MIX,6,F,TRUE,Queens,11426
6149,2016-12-06,Pit Bull,NA,U,FALSE,Queens,11419
6150,2016-12-01,NA,NA,U,FALSE,Queens,11377
6151,2016-12-03,Pit Bull,5,M,FALSE,Queens,11364
6152,2016-12-06,Siberian Husky,4,F,TRUE,Queens,11421
6153,2016-11-22,NA,NA,U,FALSE,Queens,11373
6154,2016-12-09,Pit Bull,1,M,FALSE,Queens,11692
6155,2016-12-10,SHIH TZU / BICHON FRISE MIX,5,M,TRUE,Queens,11102
6156,2016-12-10,Pit Bull,10,F,TRUE,Queens,11106
6157,2016-12-12,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Queens,11420
6158,2016-11-02,NA,NA,U,FALSE,Queens,11364
6159,2016-12-11,Pit Bull,NA,U,FALSE,Queens,11691
6160,2016-12-15,PIT BULL MIX,10,M,TRUE,Queens,11693
6161,2016-12-18,Chow Chow,5,F,TRUE,Queens,11373
6162,2016-12-17,Siberian Husky,9,M,TRUE,Queens,11377
6163,2016-12-08,NA,NA,U,FALSE,Queens,11694
6164,2016-12-18,"Poodle, Standard",3,M,FALSE,Queens,11372
6165,2016-12-18,NA,NA,U,FALSE,Queens,11694
6166,2016-12-09,Pit Bull,NA,U,FALSE,Queens,11372
6167,2016-12-20,Yorkshire Terrier,9 MTHS,M,FALSE,Queens,11416
6168,2016-12-22,Shih Tzu,3,M,TRUE,Queens,11368
6169,2016-12-25,PIT BULL MIX,2,F,TRUE,Queens,11435
6170,2016-12-24,LABRADOR RETRIEVER MIX,1,M,TRUE,Queens,11433
6171,2016-12-25,CHOW MIX,7,F,TRUE,Queens,11385
6172,2016-12-25,Yorkshire Terrier,2,F,TRUE,Queens,11372
6173,2016-12-21,NA,NA,U,FALSE,Queens,11369
6174,2016-12-25,MALTIPOO,NA,U,FALSE,Queens,11423
6175,2016-12-27,FRENCH POODLE,2,M,FALSE,Queens,11103
6176,2016-12-23,BOSTON TERRIER MIX,4,F,TRUE,Queens,11101
6177,2016-12-23,German Shepherd,NA,U,FALSE,Queens,11102
6178,2016-12-23,Cocker Spaniel,4,M,FALSE,Queens,11104
6179,2016-12-27,German Shepherd,5,M,FALSE,Queens,11694
6180,2016-12-23,Shiba Inu,3,M,FALSE,Queens,11356
6181,2016-12-26,NA,NA,U,FALSE,Queens,11374
6182,2016-12-28,Pit Bull,5,M,FALSE,Queens,11419
6183,2016-12-30,Pit Bull,NA,M,FALSE,Queens,11434
6184,2016-12-30,Pit Bull,NA,U,FALSE,Queens,11436
6185,2017-01-01,Maltese,8,M,FALSE,Queens,11356
6186,2017-01-01,CORGI,2,M,TRUE,Queens,11354
6187,2017-01-01,POODLE MIX,2,M,FALSE,Queens,11373
6188,2016-12-28,Pit Bull,NA,M,FALSE,Queens,11692
6189,2016-12-26,Pit Bull,6,F,FALSE,Queens,11356
6190,2017-01-02,NA,NA,U,FALSE,Queens,11106
6191,2017-01-01,Pit Bull,NA,U,FALSE,Queens,11691
6192,2017-01-05,Pit Bull,1,M,FALSE,Queens,11373
6193,2016-12-28,Yorkshire Terrier,6,F,FALSE,Queens,11370
6194,2016-12-26,NA,NA,U,FALSE,Queens,11106
6195,2016-12-21,PIT BULL / BOXER MIX,3,M,FALSE,Queens,11355
6196,2016-12-22,Pit Bull,10 MTHS,M,TRUE,Queens,11434
6197,2017-01-05,Pit Bull,NA,U,FALSE,Queens,11429
6198,2016-12-31,Jack Russ,NA,U,FALSE,Queens,11360
6199,2016-12-15,SHEPHERED MIX,10,M,FALSE,Queens,11420
6200,2017-01-10,CORGI,10 MTHS,M,FALSE,Queens,11373
6201,2016-12-26,German Shepherd,NA,U,FALSE,Queens,11414
6202,2017-01-08,Chihuahua,5,F,FALSE,Queens,11421
6203,2017-01-13,GERMAN SHEPHERD MIX,NA,U,FALSE,Queens,11364
6204,2017-01-15,STAFFORDSHIRE MIX,5,M,FALSE,Queens,11436
6205,2017-01-15,STAFFORDSHIRE MIX,5,M,FALSE,Queens,11436
6206,2017-01-13,BLACK MOUTH CUR MIX,2,F,FALSE,Queens,11433
6207,2017-01-15,Pit Bull,1,F,FALSE,Queens,11433
6208,2017-01-12,Cane Corso,NA,U,FALSE,Queens,11433
6209,2017-01-12,Siberian Husky,NA,U,FALSE,Queens,11419
6210,2017-01-15,Siberian Husky,NA,F,FALSE,Queens,11691
6211,2017-01-14,Shih Tzu,NA,U,FALSE,Queens,11385
6212,2017-01-18,Bichon Frise,2,M,FALSE,Queens,11365
6213,2017-01-16,PIT BULL / BOXER MIX (F) AND PIT BULL (M),6 & 4,U,TRUE,Queens,11434
6214,2017-01-11,Cocker Spaniel,12,F,TRUE,Queens,11354
6215,2017-01-21,Wheaton Terrier,10,M,TRUE,Queens,11365
6216,2017-01-25,Shih Tzu,3,M,TRUE,Queens,11372
6217,2017-01-24,Lhasa Apso,9,F,FALSE,Queens,11427
6218,2017-01-25,Siberian Husky,5,M,TRUE,Queens,11355
6219,2017-01-25,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Queens,11103
6220,2017-01-25,NA,NA,U,FALSE,Queens,11365
6221,2017-01-28,SHIH TZU / MALTESE MIX,3,M,TRUE,Queens,11368
6222,2017-01-27,American Pit Bull Mix / Pit Bull Mix,4,U,TRUE,Queens,11434
6223,2017-01-30,PIT BULL TERRIER MIX,2,M,TRUE,Queens,11417
6224,2017-01-13,SHEPHERD MIX,3,F,TRUE,Queens,11361
6225,2017-01-22,SHEPHERD MIX,2,M,TRUE,Queens,11360
6226,2017-01-31,Pit Bull,NA,U,FALSE,Queens,11691
6227,2017-02-01,Labrador Retriever,3 MTHS,U,FALSE,Queens,11385
6228,2017-02-03,German Shepherd,NA,U,FALSE,Queens,11370
6229,2017-02-02,Pit Bull,9M,M,FALSE,Queens,11434
6230,2017-02-02,Pit Bull,3,M,FALSE,Queens,11102
6231,2017-02-03,Pit Bull,NA,U,FALSE,Queens,11418
6232,2017-02-04,Bull dog,NA,U,FALSE,Queens,11413
6233,2017-02-05,ALASKAN HUSKY,10,M,TRUE,Queens,11377
6234,2017-01-28,CHIHUAHUA / CORGI MIX,NA,U,FALSE,Queens,11368
6235,2017-01-25,ENGLISH BULL DOG / BEAGLE MIX,NA,M,FALSE,Queens,11361
6236,2017-02-06,NA,NA,U,FALSE,Queens,11691
6237,2017-02-05,LABRADOR MIX,5,M,TRUE,Queens,11692
6238,2017-02-07,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Queens,11429
6239,2017-02-07,Pit Bull,4,M,FALSE,Queens,11413
6240,2017-02-08,Pit Bull,NA,U,FALSE,Queens,11435
6241,2017-02-08,Pit Bull,4,M,TRUE,Queens,11435
6242,2017-02-08,Pit Bull,4,M,TRUE,Queens,11435
6243,2017-02-08,Pit Bull,4,M,TRUE,Queens,11435
6244,2017-02-09,DACHSHUND MIX,8,F,TRUE,Queens,11101
6245,2017-02-12,"Mastiff, Bull",1,M,TRUE,Queens,11101
6246,2017-02-13,"Mastiff, Bull",1,M,TRUE,Queens,11101
6247,2017-02-10,Bull Terrier,10,M,FALSE,Queens,11385
6248,2017-02-09,Pit Bull,NA,U,FALSE,Queens,11429
6249,2017-02-11,COLLIE,NA,U,FALSE,Queens,11361
6250,2017-02-14,Pit Bull,10 MTHS,M,TRUE,Queens,11371
6251,2017-02-15,DACHSHUND MIX,8,F,FALSE,Queens,11421
6252,2017-02-07,Chihuahua,4,M,TRUE,Queens,11358
6253,2017-02-16,NA,NA,U,FALSE,Queens,11370
6254,2017-02-16,AMERICAN ESKIMO MIX,2,M,TRUE,Queens,11106
6255,2017-02-16,Staffordshire Bull Terrier,2,M,TRUE,Queens,11691
6256,2017-02-17,American Staffordshire Terrier,6,M,FALSE,Queens,11434
6257,2017-02-18,MINI GOLDENDOODLE,8 MTHS,M,FALSE,Queens,11370
6258,2017-02-19,DACHSHUND MIX,13,F,TRUE,Queens,11435
6259,2017-02-20,ROTTWEILER MIX,1,M,TRUE,Queens,11354
6260,2017-02-11,Pit Bull,NA,U,FALSE,Queens,11101
6261,2017-02-18,NA,NA,U,FALSE,Queens,11421
6262,2017-01-31,"Dachshund, Long Haired",5,M,TRUE,Queens,11357
6263,2017-02-01,TERRIER MIX,6,F,TRUE,Queens,11426
6264,2017-02-14,LABRADOR / PIT BULL MIX,6,F,TRUE,Queens,11367
6265,2017-02-20,Akita,1,M,FALSE,Queens,11691
6266,2017-02-20,Shih Tzu,8,M,TRUE,Queens,11379
6267,2017-02-21,Pit Bull,NA,U,FALSE,Queens,11691
6268,2017-02-18,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE,Queens,11364
6269,2017-02-23,BEAGLE / HOUND MIX,7,M,TRUE,Queens,11433
6270,2017-02-25,Chihuahua,4,M,FALSE,Queens,11356
6271,2017-02-24,TERRIER,NA,U,FALSE,Queens,11433
6272,2017-02-24,Cane Corso,2,F,TRUE,Queens,11418
6273,2017-02-27,"Jindo Dog,",3,F,FALSE,Queens,11357
6274,2017-02-27,HOUND MIX,2,M,TRUE,Queens,11109
6275,2017-03-02,ROTTWEILER MIX,2,M,TRUE,Queens,11102
6276,2017-03-05,CHOW CHOW / GERMAN SHEPHERED MIX,10,M,FALSE,Queens,11372
6277,2017-03-04,Dachshund Smooth Coat,11,F,TRUE,Queens,11375
6278,2017-03-04,Pit Bull,NA,U,FALSE,Queens,11433
6279,2017-03-06,Scottish Terrier,3,M,TRUE,Queens,11101
6280,2017-02-24,Pit Bull,NA,U,FALSE,Queens,11692
6281,2017-02-28,Pit Bull,5,F,TRUE,Queens,11373
6282,2017-02-28,Pit Bull,5,F,TRUE,Queens,11373
6283,2017-02-23,American Pit Bull Terrier/Pit Bull,3,F,FALSE,Queens,11372
6284,2017-03-08,Shih Tzu,4,M,TRUE,Queens,11419
6285,2017-03-09,Shiba Inu,6 MTHS,M,FALSE,Queens,11103
6286,2017-03-09,Pomeranian,15,F,TRUE,Queens,11385
6287,2017-03-08,NA,NA,U,FALSE,Queens,11368
6288,2017-03-12,Shiba Inu,2,F,TRUE,Queens,11358
6289,2017-03-11,Pit Bull,2,F,FALSE,Queens,11375
6290,2017-03-10,"Bull Dog, French",5,M,TRUE,Queens,11364
6291,2017-03-12,PIT BULL / AMERICAN FOXHOUND MIX,4,M,FALSE,Queens,11693
6292,2017-03-02,Pit Bull,NA,U,FALSE,Queens,11692
6293,2017-03-13,Maltese,3,F,FALSE,Queens,11354
6294,2017-03-13,TERRIER,NA,U,FALSE,Queens,11103
6295,2017-03-13,Pit Bull,5,F,FALSE,Queens,11691
6296,2017-03-13,Pit Bull,NA,U,FALSE,Queens,11435
6297,2017-03-14,Rottweiler,2,F,FALSE,Queens,11426
6298,2017-03-15,"Bull Dog, English",4,M,TRUE,Queens,11363
6299,2017-03-16,HOUND / GERMAN SHEPHERD MIX,3,F,TRUE,Queens,11105
